pid,uptake_year,mc,uptake_group
100094254,40,3,2
100094365,28,3,2
100094397,27,3,2
100094413,33,3,2
100094448,33,3,2
100094518,30,3,2
100094526,31,3,2
100094552,25,3,2
100094581,26,3,2
100094594,41,3,2
100094600,26,3,2
100094678,39,3,2
100094703,26,3,2
100094759,37,3,2
100094773,33,3,2
100094790,34,3,2
100094853,36,3,2
100094865,29,3,2
100094868,30,3,2
100094878,29,3,2
100094942,39,3,2
100094963,27,3,2
100094966,38,3,2
100094979,31,3,2
100094993,34,3,2
100095047,29,3,2
100095166,27,3,2
100095210,44,3,2
100095283,32,3,2
100095285,34,3,2
100095374,27,3,2
100095472,25,3,2
100095473,25,3,2
100095502,40,3,2
100095513,28,3,2
100095517,43,3,2
100095556,33,3,2
100095621,30,3,2
100095700,34,3,2
100095767,30,3,2
100095868,29,3,2
100095926,25,3,2
100096001,36,3,2
100096032,41,3,2
100096064,29,3,2
100096083,32,3,2
100096190,27,3,2
100096226,34,3,2
100096314,35,3,2
100096375,43,3,2
100096425,40,3,2
100096458,39,3,2
100096556,44,3,2
100096557,27,3,2
100096590,39,3,2
100096619,38,3,2
100096627,25,3,2
100096634,38,3,2
100096752,25,3,2
100096801,32,3,2
100096816,27,3,2
100096819,37,3,2
100096836,40,3,2
100096882,26,3,2
100097056,30,3,2
100097095,35,3,2
100097152,31,3,2
100097187,27,3,2
100097247,32,3,2
100097262,35,3,2
100097296,34,3,2
100097310,43,3,2
100097324,26,3,2
100097387,28,3,2
100097469,25,3,2
100097474,26,3,2
100097475,41,3,2
100097477,26,3,2
100097491,32,3,2
100097546,29,3,2
100097551,27,3,2
100097564,37,3,2
100097574,41,3,2
100097575,39,3,2
100097595,28,3,2
100097675,25,3,2
100097722,40,3,2
100097838,31,3,2
100097890,33,3,2
100097923,34,3,2
100097938,26,3,2
100097946,32,3,2
100097977,28,3,2
100097985,30,3,2
100098001,33,3,2
100098105,41,3,2
100098153,43,3,2
100098154,26,3,2
100098224,33,3,2
100098262,26,3,2
100098355,29,3,2
100098373,32,3,2
100098427,26,3,2
100098435,31,3,2
100098454,25,3,2
100098494,32,3,2
100098571,33,3,2
100098610,26,3,2
100098634,37,3,2
100098680,28,3,2
100098684,39,3,2
100098711,28,3,2
100098739,28,3,2
100098750,26,3,2
100098816,27,3,2
100098822,32,3,2
100098858,27,3,2
100098872,39,3,2
100098887,39,3,2
100098916,30,3,2
100098918,33,3,2
100098989,44,3,2
100099046,32,3,2
100099079,39,3,2
100099103,29,3,2
100099109,33,3,2
100099152,37,3,2
100099197,26,3,2
100099213,37,3,2
100099243,29,3,2
100099261,42,3,2
100099306,42,3,2
100099309,28,3,2
100099411,43,3,2
100099509,27,3,2
100099543,33,3,2
100099671,29,3,2
100099751,25,3,2
100099754,30,3,2
100099814,29,3,2
100099949,28,3,2
100099950,34,3,2
100099979,31,3,2
100099985,39,3,2
100100019,31,3,2
100100034,29,3,2
100100051,30,3,2
100100106,31,3,2
100100131,42,3,2
100100179,44,3,2
100100200,25,3,2
100100319,27,3,2
100100470,27,3,2
100100514,30,3,2
100100517,38,3,2
100100603,30,3,2
100100613,28,3,2
100100632,29,3,2
100100708,33,3,2
100100774,28,3,2
100100795,32,3,2
100100869,39,3,2
100100899,29,3,2
100100905,34,3,2
100100929,38,3,2
100101123,31,3,2
100101124,44,3,2
100101131,27,3,2
100101135,28,3,2
100101161,32,3,2
100101214,42,3,2
100101219,30,3,2
100101223,36,3,2
100101273,35,3,2
100101298,32,3,2
100101310,32,3,2
100101358,26,3,2
100101361,27,3,2
100101409,32,3,2
100101419,26,3,2
100101545,28,3,2
100101564,26,3,2
100101568,27,3,2
100101571,26,3,2
100101611,28,3,2
100101630,34,3,2
100101877,32,3,2
100101933,34,3,2
100101948,29,3,2
100101970,29,3,2
100101980,28,3,2
100102004,28,3,2
100102028,33,3,2
100102038,41,3,2
100102100,34,3,2
100102162,28,3,2
100102177,28,3,2
100102178,31,3,2
100102217,36,3,2
100102284,41,3,2
100102299,28,3,2
100102307,38,3,2
100102362,32,3,2
100102381,31,3,2
100102461,34,3,2
100102466,37,3,2
100102475,28,3,2
100102495,36,3,2
100102528,34,3,2
100102536,29,3,2
100102568,33,3,2
100102607,42,3,2
100102625,33,3,2
100102665,44,3,2
100102695,31,3,2
100102835,27,3,2
100102936,32,3,2
100102941,27,3,2
100103093,31,3,2
100103157,30,3,2
100103263,41,3,2
100103346,29,3,2
100103363,29,3,2
100103371,27,3,2
100103389,31,3,2
100103437,32,3,2
100103494,34,3,2
100103582,38,3,2
100103598,28,3,2
100103663,38,3,2
100103665,30,3,2
100103728,25,3,2
100103758,28,3,2
100103814,28,3,2
100103845,29,3,2
100103849,27,3,2
100103871,30,3,2
100103955,30,3,2
100104021,41,3,2
100104065,27,3,2
100104093,37,3,2
100104119,32,3,2
100104170,28,3,2
100104401,30,3,2
100104403,42,3,2
100104410,30,3,2
100104478,30,3,2
100104487,30,3,2
100104501,25,3,2
100104642,30,3,2
100104653,39,3,2
100104672,34,3,2
100104706,40,3,2
100104718,27,3,2
100104729,32,3,2
100104765,33,3,2
100104779,26,3,2
100104781,29,3,2
100104798,30,3,2
100104817,26,3,2
100104831,28,3,2
100104970,27,3,2
100105005,33,3,2
100105054,28,3,2
100105059,25,3,2
100105126,41,3,2
100105131,40,3,2
100105139,31,3,2
100105185,32,3,2
100105188,29,3,2
100105217,26,3,2
100105236,41,3,2
100105241,31,3,2
100105243,29,3,2
100105296,25,3,2
100105313,27,3,2
100105429,44,3,2
100105442,33,3,2
100105473,27,3,2
100105499,26,3,2
100105500,27,3,2
100105573,25,3,2
100105582,31,3,2
100105607,27,3,2
100105673,25,3,2
100105816,40,3,2
100105850,25,3,2
100105852,43,3,2
100105865,41,3,2
100105943,28,3,2
100105945,26,3,2
100105961,41,3,2
100105973,38,3,2
100106043,34,3,2
100106087,34,3,2
100106109,28,3,2
100106168,33,3,2
100106170,30,3,2
100106188,34,3,2
100106271,34,3,2
100106306,35,3,2
100106310,28,3,2
100106321,28,3,2
100106351,27,3,2
100106363,32,3,2
100106365,25,3,2
100106367,35,3,2
100106400,27,3,2
100106410,26,3,2
100106446,26,3,2
100106476,30,3,2
100106527,25,3,2
100106543,31,3,2
100106552,35,3,2
100106566,32,3,2
100106586,34,3,2
100106588,29,3,2
100106589,25,3,2
100106603,29,3,2
100106673,40,3,2
100106677,27,3,2
100106757,31,3,2
100106770,34,3,2
100106785,32,3,2
100106814,37,3,2
100106831,25,3,2
100106839,44,3,2
100106866,27,3,2
100106868,36,3,2
100106940,26,3,2
100106994,41,3,2
100107000,31,3,2
100107021,32,3,2
100107037,37,3,2
100107063,25,3,2
100107116,32,3,2
100107149,33,3,2
100107154,34,3,2
100107158,32,3,2
100107184,32,3,2
100107243,30,3,2
100107253,33,3,2
100107291,32,3,2
100107294,28,3,2
100107378,25,3,2
100107403,41,3,2
100107470,33,3,2
100107478,28,3,2
100107568,31,3,2
100107608,35,3,2
100107731,30,3,2
100107743,31,3,2
100107776,31,3,2
100107836,34,3,2
100107866,40,3,2
100107867,30,3,2
100107925,37,3,2
100108003,33,3,2
100108057,28,3,2
100108078,25,3,2
100108093,30,3,2
100108106,25,3,2
100108143,27,3,2
100108186,28,3,2
100108213,36,3,2
100108288,38,3,2
100108349,28,3,2
100108370,41,3,2
100108455,30,3,2
100108516,28,3,2
100108545,40,3,2
100108559,35,3,2
100108572,33,3,2
100108629,32,3,2
100108673,26,3,2
100108702,31,3,2
100108720,31,3,2
100108802,40,3,2
100108831,25,3,2
100108832,27,3,2
100108857,41,3,2
100108947,37,3,2
100108960,27,3,2
100108969,44,3,2
100108998,40,3,2
100109014,26,3,2
100109063,28,3,2
100109140,38,3,2
100109272,25,3,2
100109310,31,3,2
100109393,39,3,2
100109415,31,3,2
100109443,39,3,2
100109475,27,3,2
100109547,27,3,2
100109549,28,3,2
100109698,38,3,2
100109731,27,3,2
100109744,26,3,2
100109870,29,3,2
100109875,35,3,2
100109988,26,3,2
100110024,40,3,2
100110091,29,3,2
100110145,30,3,2
100110164,39,3,2
100110175,30,3,2
100110182,32,3,2
100110209,33,3,2
100110228,32,3,2
100110233,39,3,2
100110246,33,3,2
100110262,34,3,2
100110303,30,3,2
100110304,42,3,2
100110351,27,3,2
100110359,28,3,2
100110366,31,3,2
100110387,25,3,2
100110391,35,3,2
100110423,43,3,2
100110445,30,3,2
100110453,38,3,2
100110462,44,3,2
100110583,40,3,2
100110590,25,3,2
100110594,29,3,2
100110597,31,3,2
100110609,30,3,2
100110622,30,3,2
100110714,40,3,2
100110718,31,3,2
100110719,29,3,2
100110721,43,3,2
100110749,25,3,2
100110777,33,3,2
100110803,26,3,2
100110894,30,3,2
100111006,31,3,2
100111035,33,3,2
100111059,25,3,2
100111063,36,3,2
100111065,29,3,2
100111133,29,3,2
100111135,33,3,2
100111154,37,3,2
100111161,33,3,2
100111195,42,3,2
100111242,31,3,2
100111458,27,3,2
100111472,25,3,2
100111553,29,3,2
100111600,26,3,2
100111606,26,3,2
100111663,25,3,2
100111706,40,3,2
100111903,36,3,2
100112006,31,3,2
100112045,26,3,2
100112149,31,3,2
100112151,35,3,2
100112158,33,3,2
100112178,25,3,2
100112198,40,3,2
100112199,41,3,2
100112245,35,3,2
100112253,28,3,2
100112307,27,3,2
100112332,32,3,2
100112344,30,3,2
100112353,25,3,2
100112404,28,3,2
100112539,27,3,2
100112545,34,3,2
100112593,25,3,2
100112693,29,3,2
100112722,41,3,2
100112735,40,3,2
100112745,27,3,2
100112799,32,3,2
100112849,37,3,2
100112939,30,3,2
100112975,25,3,2
100112996,25,3,2
100113028,35,3,2
100113094,43,3,2
100113219,27,3,2
100113225,29,3,2
100113245,26,3,2
100113273,30,3,2
100113343,27,3,2
100113361,26,3,2
100113406,26,3,2
100113419,25,3,2
100113474,29,3,2
100113499,30,3,2
100113506,35,3,2
100113511,27,3,2
100113528,34,3,2
100113535,28,3,2
100113562,30,3,2
100113583,30,3,2
100113609,32,3,2
100113640,26,3,2
100113674,44,3,2
100113795,33,3,2
100113848,42,3,2
100113854,36,3,2
100113861,32,3,2
100113884,28,3,2
100113904,33,3,2
100113952,36,3,2
100114021,35,3,2
100114030,42,3,2
100114051,35,3,2
100114094,33,3,2
100114114,25,3,2
100114133,26,3,2
100114134,28,3,2
100114138,25,3,2
100114399,33,3,2
100114413,28,3,2
100114513,35,3,2
100114521,25,3,2
100114539,25,3,2
100114546,30,3,2
100114575,28,3,2
100114579,30,3,2
100114606,41,3,2
100114625,30,3,2
100114631,38,3,2
100114643,41,3,2
100114646,29,3,2
100114706,28,3,2
100114792,25,3,2
100114801,27,3,2
100114810,33,3,2
100114811,37,3,2
100114846,37,3,2
100114861,26,3,2
100114878,29,3,2
100114921,28,3,2
100114972,27,3,2
100115054,26,3,2
100115106,42,3,2
100115109,30,3,2
100115180,37,3,2
100115184,32,3,2
100115200,36,3,2
100115218,27,3,2
100115249,26,3,2
100115262,29,3,2
100115297,25,3,2
100115319,28,3,2
100115355,29,3,2
100115360,32,3,2
100115402,38,3,2
100115494,35,3,2
100115557,30,3,2
100115629,32,3,2
100115636,34,3,2
100115649,28,3,2
100115675,30,3,2
100115712,28,3,2
100115715,38,3,2
100115733,27,3,2
100115735,27,3,2
100115740,29,3,2
100115742,28,3,2
100115756,26,3,2
100115763,25,3,2
100115859,33,3,2
100115882,30,3,2
100115912,33,3,2
100115918,28,3,2
100115961,27,3,2
100115971,32,3,2
100116090,29,3,2
100116096,32,3,2
100116103,25,3,2
100116174,25,3,2
100116175,25,3,2
100116178,36,3,2
100116195,31,3,2
100116229,33,3,2
100116307,25,3,2
100116320,28,3,2
100116411,31,3,2
100116467,31,3,2
100116471,27,3,2
100116526,29,3,2
100116530,37,3,2
100116541,28,3,2
100116567,26,3,2
100116587,30,3,2
100116647,32,3,2
100116687,25,3,2
100116691,38,3,2
100116721,36,3,2
100116735,31,3,2
100116767,41,3,2
100116782,26,3,2
100116790,40,3,2
100116814,30,3,2
100116883,29,3,2
100116889,37,3,2
100116935,32,3,2
100117028,39,3,2
100117069,28,3,2
100117112,31,3,2
100117165,27,3,2
100117200,29,3,2
100117417,30,3,2
100117449,34,3,2
100117498,38,3,2
100117505,33,3,2
100117521,28,3,2
100117571,36,3,2
100117603,25,3,2
100117643,30,3,2
100117692,29,3,2
100117696,31,3,2
100117727,31,3,2
100117728,29,3,2
100117736,27,3,2
100117749,30,3,2
100117795,27,3,2
100117804,40,3,2
100117820,38,3,2
100117852,33,3,2
100117860,44,3,2
100117869,30,3,2
100117915,37,3,2
100117942,30,3,2
100118011,32,3,2
100118027,34,3,2
100118032,27,3,2
100118041,33,3,2
100118045,35,3,2
100118052,32,3,2
100118059,42,3,2
100118081,25,3,2
100118110,37,3,2
100118143,34,3,2
100118180,29,3,2
100118189,26,3,2
100118202,41,3,2
100118247,27,3,2
100118258,37,3,2
100118281,41,3,2
100118321,44,3,2
100118404,33,3,2
100118439,39,3,2
100118541,25,3,2
100118621,25,3,2
100118623,26,3,2
100118641,39,3,2
100118653,38,3,2
100118654,30,3,2
100118675,26,3,2
100118694,39,3,2
100118739,39,3,2
100118876,29,3,2
100118926,33,3,2
100118968,31,3,2
100118980,37,3,2
100119032,39,3,2
100119049,27,3,2
100119050,38,3,2
100119071,25,3,2
100119116,29,3,2
100119130,28,3,2
100119137,36,3,2
100119138,25,3,2
100119150,26,3,2
100119157,32,3,2
100119161,27,3,2
100119189,31,3,2
100119240,35,3,2
100119362,30,3,2
100119441,32,3,2
100119450,42,3,2
100119531,26,3,2
100119547,33,3,2
100119627,33,3,2
100119698,28,3,2
100119803,36,3,2
100119804,36,3,2
100119967,29,3,2
100119973,36,3,2
100119976,42,3,2
100119988,34,3,2
100120098,32,3,2
100120101,30,3,2
100120200,40,3,2
100120226,30,3,2
100120262,32,3,2
100120472,28,3,2
100120482,33,3,2
100120488,30,3,2
100120500,28,3,2
100120510,42,3,2
100120540,28,3,2
100120595,39,3,2
100120635,43,3,2
100120661,25,3,2
100120722,42,3,2
100120748,41,3,2
100120812,37,3,2
100120989,31,3,2
100120999,26,3,2
100121035,33,3,2
100121069,35,3,2
100121101,27,3,2
100121109,28,3,2
100121110,28,3,2
100121114,40,3,2
100121115,27,3,2
100121138,29,3,2
100121208,29,3,2
100121212,31,3,2
100121354,30,3,2
100121403,33,3,2
100121418,35,3,2
100121451,31,3,2
100121542,31,3,2
100121572,26,3,2
100121643,35,3,2
100121719,31,3,2
100121727,34,3,2
100121771,29,3,2
100121776,25,3,2
100121799,25,3,2
100121807,26,3,2
100121816,31,3,2
100121819,33,3,2
100121875,35,3,2
100121903,41,3,2
100121982,30,3,2
100121997,28,3,2
100122003,29,3,2
100122022,26,3,2
100122027,34,3,2
100122061,36,3,2
100122067,34,3,2
100122071,41,3,2
100122082,26,3,2
100122109,41,3,2
100122122,25,3,2
100122189,28,3,2
100122200,26,3,2
100122304,32,3,2
100122374,41,3,2
100122421,34,3,2
100122449,29,3,2
100122488,25,3,2
100122543,40,3,2
100122571,39,3,2
100122592,31,3,2
100122598,25,3,2
100122637,31,3,2
100122646,31,3,2
100122768,25,3,2
100122775,28,3,2
100122797,29,3,2
100122800,31,3,2
100122812,37,3,2
100122830,28,3,2
100122838,37,3,2
100122852,25,3,2
100122867,26,3,2
100122923,37,3,2
100122934,32,3,2
100122961,27,3,2
100122996,33,3,2
100122997,41,3,2
100123012,31,3,2
100123021,37,3,2
100123028,29,3,2
100123040,25,3,2
100123251,30,3,2
100123269,27,3,2
100123356,29,3,2
100123469,32,3,2
100123471,37,3,2
100123544,31,3,2
100123584,38,3,2
100123589,27,3,2
100123596,31,3,2
100123613,36,3,2
100123615,25,3,2
100123646,40,3,2
100123660,32,3,2
100123670,43,3,2
100123724,29,3,2
100123746,32,3,2
100123806,37,3,2
100123825,25,3,2
100123864,33,3,2
100123867,34,3,2
100123869,34,3,2
100123934,44,3,2
100124008,29,3,2
100124046,29,3,2
100124163,35,3,2
100124164,33,3,2
100124197,40,3,2
100124201,33,3,2
100124206,25,3,2
100124207,26,3,2
100124266,31,3,2
100124275,32,3,2
100124333,25,3,2
100124372,28,3,2
100124416,26,3,2
100124444,34,3,2
100124455,32,3,2
100124519,29,3,2
100124610,28,3,2
100124630,36,3,2
100124665,26,3,2
100124681,43,3,2
100124701,27,3,2
100124767,29,3,2
100124778,28,3,2
100124802,33,3,2
100124893,31,3,2
100124909,26,3,2
100124953,40,3,2
100125030,25,3,2
100125034,44,3,2
100125050,31,3,2
100125052,30,3,2
100125072,40,3,2
100125116,41,3,2
100125143,26,3,2
100125182,40,3,2
100125187,36,3,2
100125201,28,3,2
100125215,34,3,2
100125221,40,3,2
100125309,25,3,2
100125327,30,3,2
100125370,33,3,2
100125389,25,3,2
100125459,27,3,2
100125510,39,3,2
100125536,29,3,2
100125573,44,3,2
100125588,30,3,2
100125601,26,3,2
100125608,27,3,2
100125687,37,3,2
100125698,31,3,2
100125729,32,3,2
100125766,33,3,2
100125783,32,3,2
100125792,30,3,2
100125813,42,3,2
100125866,33,3,2
100125870,44,3,2
100125890,37,3,2
100125937,36,3,2
100125969,34,3,2
100125975,31,3,2
100125979,34,3,2
100125994,32,3,2
100126062,33,3,2
100126072,25,3,2
100126085,26,3,2
100126119,31,3,2
100126121,41,3,2
100126362,31,3,2
100126462,27,3,2
100126498,25,3,2
100126518,27,3,2
100126544,40,3,2
100126549,43,3,2
100126572,26,3,2
100126579,34,3,2
100126584,30,3,2
100126595,39,3,2
100126601,25,3,2
100126603,26,3,2
100126626,27,3,2
100126630,30,3,2
100126640,35,3,2
100126699,33,3,2
100126731,44,3,2
100126766,39,3,2
100126786,26,3,2
100126806,33,3,2
100126819,28,3,2
100126836,32,3,2
100127018,34,3,2
100127025,35,3,2
100127048,32,3,2
100127055,27,3,2
100127096,29,3,2
100127128,26,3,2
100127155,42,3,2
100127166,30,3,2
100127212,33,3,2
100127242,28,3,2
100127264,35,3,2
100127266,41,3,2
100127288,25,3,2
100127314,26,3,2
100127318,32,3,2
100127369,31,3,2
100127542,32,3,2
100127550,42,3,2
100127591,33,3,2
100127644,43,3,2
100127650,34,3,2
100127667,30,3,2
100127684,40,3,2
100127690,30,3,2
100127711,26,3,2
100127739,27,3,2
100127747,28,3,2
100127796,30,3,2
100127806,25,3,2
100127810,27,3,2
100127850,41,3,2
100127867,28,3,2
100127890,33,3,2
100127911,40,3,2
100127946,34,3,2
100127965,32,3,2
100128001,43,3,2
100128002,35,3,2
100128008,26,3,2
100128014,36,3,2
100128070,41,3,2
100128165,27,3,2
100128170,31,3,2
100128197,28,3,2
100128201,30,3,2
100128213,25,3,2
100128374,34,3,2
100128421,41,3,2
100128448,33,3,2
100128453,31,3,2
100128461,27,3,2
100128513,44,3,2
100128546,35,3,2
100128614,28,3,2
100128629,34,3,2
100128674,27,3,2
100128694,31,3,2
100128699,25,3,2
100128740,27,3,2
100128818,41,3,2
100128845,25,3,2
100128856,27,3,2
100128874,29,3,2
100128890,31,3,2
100128934,25,3,2
100129154,26,3,2
100129171,27,3,2
100129190,36,3,2
100129212,25,3,2
100129223,30,3,2
100129286,29,3,2
100129307,26,3,2
100129359,31,3,2
100129375,37,3,2
100129469,34,3,2
100129470,32,3,2
100129474,25,3,2
100129512,42,3,2
100129520,30,3,2
100129530,37,3,2
100129538,33,3,2
100129635,28,3,2
100129640,36,3,2
100129669,29,3,2
100129721,28,3,2
100129775,27,3,2
100129797,28,3,2
100129862,41,3,2
100129885,37,3,2
100129933,26,3,2
100130032,29,3,2
100130050,28,3,2
100130059,36,3,2
100130110,29,3,2
100130125,28,3,2
100130137,27,3,2
100130207,30,3,2
100130234,33,3,2
100130288,31,3,2
100130368,34,3,2
100130470,28,3,2
100130549,31,3,2
100130582,26,3,2
100130610,28,3,2
100130631,28,3,2
100130634,25,3,2
100130648,26,3,2
100130746,38,3,2
100130836,39,3,2
100130924,34,3,2
100130926,30,3,2
100130947,28,3,2
100130973,35,3,2
100131046,28,3,2
100131084,33,3,2
100131126,31,3,2
100131137,30,3,2
100131183,28,3,2
100131191,35,3,2
100131221,26,3,2
100131253,32,3,2
100131266,42,3,2
100131271,39,3,2
100131383,32,3,2
100131407,42,3,2
100131442,33,3,2
100131454,35,3,2
100131525,44,3,2
100131574,32,3,2
100131665,25,3,2
100131717,27,3,2
100131796,26,3,2
100131840,39,3,2
100131967,27,3,2
100132036,34,3,2
100132063,25,3,2
100132171,36,3,2
100132191,33,3,2
100132197,42,3,2
100132240,25,3,2
100132318,26,3,2
100132365,30,3,2
100132433,33,3,2
100132502,39,3,2
100132519,40,3,2
100132549,25,3,2
100132586,28,3,2
100132756,42,3,2
100132757,27,3,2
100132827,31,3,2
100132854,26,3,2
100132861,26,3,2
100132892,30,3,2
100132928,29,3,2
100133005,35,3,2
100133084,26,3,2
100133116,32,3,2
100133140,43,3,2
100133192,40,3,2
100133209,32,3,2
100133214,27,3,2
100133248,29,3,2
100133414,29,3,2
100133448,27,3,2
100133458,35,3,2
100133513,34,3,2
100133537,35,3,2
100133551,29,3,2
100133558,38,3,2
100133581,26,3,2
100133592,32,3,2
100133594,29,3,2
100133624,44,3,2
100133670,34,3,2
100133735,34,3,2
100133804,28,3,2
100133861,25,3,2
100133877,36,3,2
100133937,25,3,2
100134011,40,3,2
100134152,26,3,2
100134168,40,3,2
100134179,35,3,2
100134203,26,3,2
100134266,29,3,2
100134274,25,3,2
100134286,44,3,2
100134322,40,3,2
100134437,43,3,2
100134441,25,3,2
100134468,26,3,2
100134496,36,3,2
100134541,26,3,2
100134646,27,3,2
100134666,26,3,2
100134746,33,3,2
100134751,31,3,2
100134777,33,3,2
100134843,29,3,2
100134849,27,3,2
100134868,29,3,2
100134909,37,3,2
100134924,41,3,2
100134927,32,3,2
100135022,31,3,2
100135058,41,3,2
100135140,29,3,2
100135241,28,3,2
100135323,40,3,2
100135344,41,3,2
100135521,29,3,2
100135563,27,3,2
100135621,37,3,2
100135708,25,3,2
100135790,29,3,2
100135834,33,3,2
100135860,26,3,2
100135886,31,3,2
100135903,37,3,2
100135940,31,3,2
100135951,25,3,2
100136010,30,3,2
100136023,27,3,2
100136041,28,3,2
100136076,27,3,2
100136083,34,3,2
100136100,25,3,2
100136167,33,3,2
100136169,34,3,2
100136180,34,3,2
100136238,29,3,2
100136243,32,3,2
100136281,27,3,2
100136287,30,3,2
100136288,28,3,2
100136312,25,3,2
100136324,34,3,2
100136329,35,3,2
100136529,40,3,2
100136539,26,3,2
100136548,27,3,2
100136572,26,3,2
100136578,39,3,2
100136614,27,3,2
100136619,28,3,2
100136653,38,3,2
100136693,34,3,2
100136703,35,3,2
100136715,29,3,2
100136804,25,3,2
100136815,33,3,2
100136856,27,3,2
100136884,36,3,2
100136914,27,3,2
100136959,33,3,2
100136990,42,3,2
100136993,30,3,2
100137001,32,3,2
100137015,37,3,2
100137042,28,3,2
100137120,28,3,2
100137132,26,3,2
100137154,30,3,2
100137164,29,3,2
100137185,36,3,2
100137215,35,3,2
100137231,26,3,2
100137256,31,3,2
100137269,31,3,2
100137272,27,3,2
100137287,35,3,2
100137289,30,3,2
100137327,27,3,2
100137370,42,3,2
100137413,26,3,2
100137463,31,3,2
100137483,29,3,2
100137492,26,3,2
100137529,25,3,2
100137536,32,3,2
100137615,25,3,2
100137619,36,3,2
100137622,31,3,2
100137714,31,3,2
100137736,29,3,2
100137741,33,3,2
100137757,41,3,2
100137911,28,3,2
100138135,32,3,2
100138181,34,3,2
100138278,25,3,2
100138307,42,3,2
100138345,30,3,2
100138413,28,3,2
100138431,30,3,2
100138439,27,3,2
100138446,26,3,2
100138454,26,3,2
100138507,30,3,2
100138520,27,3,2
100138547,26,3,2
100138565,34,3,2
100138632,25,3,2
100138634,27,3,2
100138701,25,3,2
100138713,32,3,2
100138738,29,3,2
100138845,41,3,2
100138878,26,3,2
100138904,32,3,2
100138972,34,3,2
100138994,32,3,2
100139053,36,3,2
100139068,27,3,2
100139087,34,3,2
100139100,28,3,2
100139105,44,3,2
100139109,34,3,2
100139130,25,3,2
100139199,39,3,2
100139209,26,3,2
100139214,30,3,2
100139255,25,3,2
100139422,42,3,2
100139465,37,3,2
100139482,25,3,2
100139544,36,3,2
100139549,25,3,2
100139568,36,3,2
100139710,32,3,2
100139715,33,3,2
100139884,27,3,2
100140005,27,3,2
100140009,39,3,2
100140063,26,3,2
100140127,26,3,2
100140194,30,3,2
100140247,27,3,2
100140257,25,3,2
100140259,42,3,2
100140260,30,3,2
100140276,29,3,2
100140293,41,3,2
100140305,26,3,2
100140334,33,3,2
100140336,25,3,2
100140338,42,3,2
100140412,39,3,2
100140485,29,3,2
100140487,28,3,2
100140521,29,3,2
100140532,31,3,2
100140552,28,3,2
100140558,26,3,2
100140575,34,3,2
100140587,39,3,2
100140590,34,3,2
100140612,31,3,2
100140628,33,3,2
100140632,26,3,2
100140657,29,3,2
100140695,42,3,2
100140750,27,3,2
100140788,33,3,2
100140837,32,3,2
100140849,40,3,2
100140868,31,3,2
100140880,29,3,2
100140890,40,3,2
100140904,31,3,2
100140943,38,3,2
100140958,29,3,2
100140960,30,3,2
100141032,28,3,2
100141044,27,3,2
100141079,29,3,2
100141081,36,3,2
100141091,31,3,2
100141094,31,3,2
100141225,35,3,2
100141226,31,3,2
100141271,27,3,2
100141278,42,3,2
100141359,44,3,2
100141470,34,3,2
100141484,25,3,2
100141551,32,3,2
100141583,34,3,2
100141597,36,3,2
100141680,25,3,2
100141698,29,3,2
100141717,41,3,2
100141731,27,3,2
100141742,28,3,2
100141754,27,3,2
100141766,26,3,2
100141779,37,3,2
100141927,33,3,2
100141929,33,3,2
100141945,28,3,2
100141946,30,3,2
100141952,25,3,2
100141958,27,3,2
100141964,27,3,2
100142013,31,3,2
100142094,27,3,2
100142096,40,3,2
100142119,33,3,2
100142160,26,3,2
100142212,25,3,2
100142215,41,3,2
100142265,30,3,2
100142470,25,3,2
100142600,41,3,2
100142623,34,3,2
100142624,30,3,2
100142641,29,3,2
100142671,25,3,2
100142713,31,3,2
100142728,33,3,2
100142787,33,3,2
100142822,41,3,2
100142863,40,3,2
100142895,34,3,2
100142919,30,3,2
100142956,30,3,2
100142958,37,3,2
100142983,33,3,2
100142984,44,3,2
100143017,31,3,2
100143062,26,3,2
100143101,32,3,2
100143110,33,3,2
100143138,38,3,2
100143157,26,3,2
100143164,32,3,2
100143181,43,3,2
100143271,34,3,2
100143300,40,3,2
100143306,25,3,2
100143407,28,3,2
100143434,27,3,2
100143438,35,3,2
100143507,44,3,2
100143565,28,3,2
100143578,29,3,2
100143594,32,3,2
100143596,31,3,2
100143634,31,3,2
100143676,26,3,2
100143756,31,3,2
100143779,30,3,2
100143795,27,3,2
100143955,35,3,2
100144015,26,3,2
100144036,28,3,2
100144107,35,3,2
100144155,37,3,2
100144170,39,3,2
100144263,27,3,2
100144302,30,3,2
100144336,32,3,2
100144386,30,3,2
100144508,29,3,2
100144535,26,3,2
100144629,34,3,2
100144648,28,3,2
100144656,44,3,2
100144677,35,3,2
100144687,25,3,2
100144695,27,3,2
100144734,34,3,2
100144763,34,3,2
100144782,34,3,2
100144798,30,3,2
100144815,38,3,2
100144846,28,3,2
100144853,27,3,2
100144891,27,3,2
100144921,33,3,2
100144922,29,3,2
100144944,25,3,2
100144987,32,3,2
100145004,27,3,2
100145119,30,3,2
100145133,39,3,2
100145164,27,3,2
100145230,30,3,2
100145327,30,3,2
100145341,26,3,2
100145343,26,3,2
100145357,30,3,2
100145385,33,3,2
100145408,30,3,2
100145469,26,3,2
100145562,40,3,2
100145588,29,3,2
100145592,26,3,2
100145644,26,3,2
100145701,30,3,2
100145842,37,3,2
100145861,31,3,2
100145967,31,3,2
100146008,27,3,2
